# Ra=1000000.0, Pr=1, Ta=100000.0, Theta=0.785398163, resX=50, resZ=50, Lx=5, Lz=1, duration=2.0, average_interval=1.7, timestep=1e-05, timestep_analysis=0.001, resY=50, Ly=5, mesh=[5, 5]
-2.813513675323560506e+02,-2.813007860583404067e+02,-2.809432454198056917e+02,-2.797829364982400193e+02,-2.771221718376850163e+02,-2.721367946449523743e+02,-2.639799543781407465e+02,-2.519782988441215252e+02,-2.359728245093924386e+02,-2.166153366701203424e+02,-1.948764596849027271e+02,-1.700536959368433827e+02,-1.374629277995448717e+02,-9.048808013249103510e+01,-3.031091531036643971e+01,2.784755016647517323e+01,6.692915524594204157e+01,8.528798716015772641e+01,9.566246368743884432e+01,1.094863737076773305e+02,1.294292021095252494e+02,1.534009753631115984e+02,1.768638578069908363e+02,1.973056036379581428e+02,2.155795526698954632e+02,2.328756365201466565e+02,2.495149565280926538e+02,2.648438162860388161e+02,2.793475227464882664e+02,2.929355967782231005e+02,3.031874411833720728e+02,3.087968597253789085e+02,3.098868368580681363e+02,3.057510399469442746e+02,2.949586997618813484e+02,2.768560026620622239e+02,2.529160640115103433e+02,2.256222564656321765e+02,1.962281631010308729e+02,1.657435955330221873e+02,1.371167824920457861e+02,1.146026678125769109e+02,1.016780456012624683e+02,9.882249590190872368e+01,1.027427164570121079e+02,1.085844260617426897e+02,1.130541153895967454e+02,1.153436550399069631e+02,1.161022320607204108e+02,1.162184943832829163e+02
-2.689356161245020758e+02,-2.689296205880283992e+02,-2.689234887807141945e+02,-2.689320783824383625e+02,-2.689816329491117131e+02,-2.690523092873038422e+02,-2.689739929285694870e+02,-2.682416054433743966e+02,-2.659662314948091080e+02,-2.610365593515930982e+02,-2.524728253052514617e+02,-2.394192963274827832e+02,-2.200979264835976892e+02,-1.895590790342417620e+02,-1.399110539647220719e+02,-6.855157061875321745e+01,1.182578179512577776e+01,7.936952838591875548e+01,1.224260785604511881e+02,1.472360994036317265e+02,1.665396504892367489e+02,1.857720959729036281e+02,2.041719403029110254e+02,2.201489924115435883e+02,2.335047020305586614e+02,2.446867392816188556e+02,2.534897531995118527e+02,2.598775494749614268e+02,2.642321796995007617e+02,2.666568449984031872e+02,2.657726117267792461e+02,2.602940746887459227e+02,2.505060745113902954e+02,2.363713577075243393e+02,2.172292069731602737e+02,1.939640553599286648e+02,1.696660831838491106e+02,1.483175219830533251e+02,1.325614487457248458e+02,1.227256303352824318e+02,1.176948501925453741e+02,1.165011392436683622e+02,1.190036142082724524e+02,1.252499420058996265e+02,1.339090957655200782e+02,1.422067033671404204e+02,1.479390523026680455e+02,1.507876003654537556e+02,1.517146947750682955e+02,1.518504913230424620e+02
-3.122728392735365901e+02,-3.122717560065480029e+02,-3.122569246129299927e+02,-3.121859362511224845e+02,-3.119323405848698485e+02,-3.112144683158463749e+02,-3.094889173182123159e+02,-3.059420058523538728e+02,-2.995954754892346159e+02,-2.896870658824948350e+02,-2.761748159640509925e+02,-2.598844519779691495e+02,-2.415048804185580593e+02,-2.204259540124052137e+02,-1.941207271384114392e+02,-1.573894651201314332e+02,-1.039741941516293338e+02,-3.446303733642118061e+01,3.951570365640998261e+01,1.034414673420006068e+02,1.521373915557276462e+02,1.866816426546633636e+02,2.083888184750256869e+02,2.208394835235479263e+02,2.254416686203961717e+02,2.234258700649630498e+02,2.175327567328129135e+02,2.096691576978008982e+02,2.011132566672768007e+02,1.931026928517936199e+02,1.853616222975753658e+02,1.764796176388260847e+02,1.666852719394884161e+02,1.566738116420700351e+02,1.460479622195940692e+02,1.351736872877656879e+02,1.259665416601176560e+02,1.203775170697101089e+02,1.195353043891417713e+02,1.236388166060481240e+02,1.321332689131990321e+02,1.439945457614061866e+02,1.586599575405318774e+02,1.759658137028803822e+02,1.942475671723707364e+02,2.099250289986066207e+02,2.202659743861904929e+02,2.253018327713795657e+02,2.269352238348145647e+02,2.271794484742619034e+02
-3.595725175022996041e+02,-3.594978202551885715e+02,-3.589677709869494606e+02,-3.572558087796028872e+02,-3.533972233317340965e+02,-3.464014777521725250e+02,-3.355623903462033013e+02,-3.207280635531942039e+02,-3.025458290497787175e+02,-2.826920962125367396e+02,-2.635728206523525614e+02,-2.467271693022709371e+02,-2.309388508491039715e+02,-2.120294797876988753e+02,-1.853909403730106646e+02,-1.499776136093873902e+02,-1.090442862504855981e+02,-6.573337352874624173e+01,-2.032791490267810275e+01,2.742383075862604613e+01,7.465948776455033453e+01,1.174547933955964254e+02,1.538126564449332250e+02,1.819912866722098954e+02,1.953412480021324598e+02,1.885563395114348282e+02,1.676546500921673726e+02,1.429640042308747070e+02,1.218707257899008312e+02,1.082929154838129762e+02,1.035633485243426151e+02,1.057680727962290348e+02,1.112388948263127446e+02,1.169556396549630222e+02,1.212023455290943730e+02,1.238053240967685440e+02,1.263303532316669191e+02,1.310253670298799875e+02,1.385944723887421901e+02,1.482463655495081412e+02,1.600809405201077311e+02,1.762805165992933496e+02,1.989357649126593799e+02,2.269245562500526034e+02,2.553158858065478398e+02,2.782485888184088481e+02,2.927187758169730500e+02,2.996060697163020450e+02,3.018240973263668820e+02,3.021600673223951503e+02
-3.494482803699386295e+02,-3.492780964931114340e+02,-3.481444935208110678e+02,-3.445478398930688400e+02,-3.366621558550859845e+02,-3.231992962590932166e+02,-3.044313997942253991e+02,-2.824572563871660122e+02,-2.601995855969028071e+02,-2.400387457000489064e+02,-2.231408060103459263e+02,-2.092307455800071807e+02,-1.963753977644121278e+02,-1.815482621762307360e+02,-1.614557823656799656e+02,-1.326480113952432021e+02,-9.261888816123126844e+01,-4.364804333286768667e+01,5.351163326501392703e+00,4.380009794950471758e+01,6.989510535028964000e+01,9.151531132555859926e+01,1.202539412270354262e+02,1.590175203596313054e+02,1.841460353740156108e+02,1.732140304738115333e+02,1.371611327976217751e+02,9.844586852264114896e+01,7.109920135974375910e+01,6.017536976351801314e+01,6.377958158799889077e+01,7.706363340575788357e+01,9.460340454767809604e+01,1.115823177079207227e+02,1.249837566819882966e+02,1.348515206520110326e+02,1.441141558163136267e+02,1.550967688934418618e+02,1.662417101189849973e+02,1.762069345755641621e+02,1.871855002496879479e+02,2.018591043664945914e+02,2.203011350895649514e+02,2.398377689445662213e+02,2.568974686604003637e+02,2.691501768198386344e+02,2.763201321783252524e+02,2.795987362827169704e+02,2.806334641699388612e+02,2.807849729709778899e+02
-3.217431027654063200e+02,-3.215769843294851853e+02,-3.203873140259771617e+02,-3.165833336190187310e+02,-3.083211525620358771e+02,-2.944293411681184693e+02,-2.751712762372154657e+02,-2.519005124464722201e+02,-2.262371698001185507e+02,-1.999655432811922537e+02,-1.749225632542756728e+02,-1.523077688676648052e+02,-1.321889160853176577e+02,-1.136037881765230395e+02,-9.549026370150610887e+01,-7.727082061130244028e+01,-5.647193733825926643e+01,-2.672730908772788894e+01,1.583165925728022216e+01,6.387172173607633852e+01,1.046888366453656829e+02,1.335818407642171337e+02,1.524423256257300920e+02,1.610749325993190837e+02,1.521457728038685389e+02,1.242558872812657853e+02,8.987392742556798453e+01,6.250816477386848646e+01,4.863304205316127593e+01,4.905971526049457765e+01,6.200832734166654348e+01,8.294945441231746486e+01,1.057389207278081500e+02,1.251601643032131648e+02,1.390607950006483975e+02,1.496563847919640011e+02,1.612725323561170114e+02,1.740866330387986807e+02,1.867106296044704550e+02,1.993276673108465502e+02,2.091807990413198013e+02,2.104646128827926645e+02,2.016463400081877353e+02,1.875326490415089893e+02,1.740110205204764497e+02,1.642449704713100118e+02,1.586179714178227869e+02,1.560914582931957284e+02,1.553130638618803800e+02,1.552085323748405017e+02
-2.624432213229264903e+02,-2.622933292331640587e+02,-2.612971284539822818e+02,-2.581691571264445315e+02,-2.514717447632148719e+02,-2.405114087985649007e+02,-2.260623884284831604e+02,-2.096047156494733485e+02,-1.913054290017632866e+02,-1.696602877915015881e+02,-1.437935350922521707e+02,-1.154178122298662856e+02,-8.778818545221751890e+01,-6.306382579693072898e+01,-4.092053601269577712e+01,-1.863213366367992307e+01,7.738538268383152285e+00,4.040870757298263527e+01,7.722995187176532284e+01,1.115956101138936987e+02,1.362911592792426632e+02,1.465313326956931803e+02,1.400987785390537113e+02,1.195735332476963606e+02,9.256766130281577887e+01,6.667975532341810663e+01,4.589399488143705241e+01,3.309403646208416916e+01,3.118470817530023709e+01,3.986250293180636106e+01,5.632965620102069693e+01,7.843226882174320735e+01,1.033474604256989693e+02,1.267557072922809027e+02,1.451030889582188479e+02,1.580033735973892135e+02,1.680736749438861750e+02,1.764203834192140903e+02,1.822337501682392542e+02,1.853085118856493523e+02,1.847765716048950821e+02,1.788165710876456274e+02,1.672370080249399393e+02,1.528847311437209271e+02,1.397079239947372002e+02,1.301886457749912154e+02,1.246636651926375094e+02,1.221559935069605274e+02,1.213642222104802784e+02,1.212446659193392549e+02
-2.181959295667511753e+02,-2.180500781981230887e+02,-2.170778009142902647e+02,-2.140158212368145882e+02,-2.073597517648514099e+02,-1.960954775081054322e+02,-1.805220447952770542e+02,-1.623340897766106821e+02,-1.433229541655263404e+02,-1.236620752931682716e+02,-1.017126898231966550e+02,-7.607251308093830744e+01,-4.772565948481434361e+01,-1.936688734603308859e+01,7.744758938969368955e+00,3.491600148867969011e+01,6.361512800358890729e+01,9.312752982589233852e+01,1.183503988582527597e+02,1.299888706759213903e+02,1.240444590160653604e+02,1.048465855059537972e+02,7.986620500785365095e+01,5.666069783201740506e+01,3.833371687642711834e+01,2.433376653564039316e+01,1.418972365522353840e+01,8.838522126636590315e+00,9.856166487202855819e+00,1.915811491339387729e+01,3.688014513204878142e+01,6.016820846068185347e+01,8.575521067759228799e+01,1.112223193730470143e+02,1.342435323218075496e+02,1.528742955653224840e+02,1.667068939599087685e+02,1.767610150118649130e+02,1.836265076973261898e+02,1.869177029921704047e+02,1.864848242753179193e+02,1.828126606073835205e+02,1.769041221275504654e+02,1.703476296660554397e+02,1.648267570964850393e+02,1.611462359301416996e+02,1.591430899782774588e+02,1.582634328988746972e+02,1.579873339312516975e+02,1.579445558227524771e+02
-1.530480148857401730e+02,-1.529680848132764766e+02,-1.524396555150566144e+02,-1.507563566711626493e+02,-1.470172691749244223e+02,-1.404483979922338790e+02,-1.307095880867065603e+02,-1.177832314348444385e+02,-1.015694698314435982e+02,-8.210512871863605255e+01,-6.020777653743446933e+01,-3.713799493966253351e+01,-1.390251754979579246e+01,8.552881641966365578e+00,3.029833904019351465e+01,5.287445288684062206e+01,7.580034082645561000e+01,9.458142971360003060e+01,1.045439595872296650e+02,1.047012285658862822e+02,9.789157085628494315e+01,8.623392526854442508e+01,6.984981239805847508e+01,5.043273430710958394e+01,3.167645415015017818e+01,1.628410788066211268e+01,4.883533649487020512e+00,-1.828139282789638997e+00,-3.207365623143610733e+00,1.476351641074869825e+00,1.374298120582512439e+01,3.431488980667800348e+01,6.086868989584055356e+01,8.987031090286546942e+01,1.185291370679288292e+02,1.446089707656632299e+02,1.665849022219882443e+02,1.837963819971692487e+02,1.965546457242877523e+02,2.054757318229740690e+02,2.109312157995792063e+02,2.134366255427227372e+02,2.140699443238519564e+02,2.140938607674989953e+02,2.142478039642443264e+02,2.145827210853828433e+02,2.148866677512914976e+02,2.150503865754922117e+02,2.151024046460089778e+02,2.151081372611876645e+02
-1.080359357667088887e+02,-1.079594964235237029e+02,-1.074599064602795693e+02,-1.058958594167095413e+02,-1.024678717692374050e+02,-9.650908471613955442e+01,-8.789089149577617377e+01,-7.732589293468069513e+01,-6.599420539334542468e+01,-5.438494105823336611e+01,-4.148488882330491379e+01,-2.611937566803444355e+01,-9.333067210282699477e+00,5.988747351426916055e+00,1.773299782805874258e+01,2.628675970769147696e+01,3.345564819470418882e+01,3.991420544707834495e+01,4.534393375509588964e+01,5.035649385662382826e+01,5.626304555992420120e+01,6.275120708587139973e+01,6.822797721575298624e+01,7.070868089765409081e+01,6.796094025768601909e+01,5.878454157001306868e+01,4.415040187609932332e+01,2.739867081478602273e+01,1.338039438399630043e+01,6.185452653732806283e+00,7.611398478973594450e+00,1.839228524196942161e+01,3.790666696001445501e+01,6.372271802130767071e+01,9.293916760851155345e+01,1.232754392898063429e+02,1.530835769690098687e+02,1.811129107681276764e+02,2.059692914809765512e+02,2.262265482569647475e+02,2.410265105145220446e+02,2.506326298995950879e+02,2.565519707377762870e+02,2.606093515039445947e+02,2.638127478102615555e+02,2.662398366643691361e+02,2.677567453203316745e+02,2.684745322375759429e+02,2.687021929807398806e+02,2.687339836829343085e+02
-5.667394927671409732e+01,-5.662973844329070516e+01,-5.632878528072542679e+01,-5.533809232974699910e+01,-5.299405531943460801e+01,-4.841425434317480381e+01,-4.061223712357198679e+01,-2.896893458956130019e+01,-1.431237395835546522e+01,1.812742321861264827e-01,1.031618230834628491e+01,1.422983851054761573e+01,1.362034650760661947e+01,1.182717382971222264e+01,1.078764863744889979e+01,9.818937291638668796e+00,7.607361464855749489e+00,3.789001909934853529e+00,-9.647492002037836301e-01,-4.991658883616935327e+00,-6.118457693591913937e+00,-3.001738268078355532e+00,4.786508440257620123e+00,1.703209196175598805e+01,3.252581901827000621e+01,4.877980077266884962e+01,6.172208182414238564e+01,6.730051161612779254e+01,6.457404330278500026e+01,5.680160072067901922e+01,4.969880457927784079e+01,4.845386430346729867e+01,5.563293805108795453e+01,7.092020500647868175e+01,9.201879616292012543e+01,1.164517297278826078e+02,1.424401746571701608e+02,1.687402527996023309e+02,1.943004883255235029e+02,2.179288388267068513e+02,2.384096504966102259e+02,2.549546910565705389e+02,2.675564786849621441e+02,2.767907737028035626e+02,2.832714226997678679e+02,2.874483047366401252e+02,2.897799391668361295e+02,2.908270833298442426e+02,2.911562938513195604e+02,2.912049743814223461e+02
-2.962087582325752066e+01,-2.958385043718394058e+01,-2.932440988627341483e+01,-2.849665519264294744e+01,-2.662974694629735950e+01,-2.314557204808488677e+01,-1.732504313565090115e+01,-8.225306826951282346e+00,5.177508171149440841e+00,2.289341605625646991e+01,4.182110787405302688e+01,5.538283789644120247e+01,5.757717831060813296e+01,4.836170873352227773e+01,3.390387914215668985e+01,2.046186949563497137e+01,9.254121709413574592e+00,-1.088834738177268946e+00,-1.023755784956161108e+01,-1.665481378251676858e+01,-1.985013210850299004e+01,-2.006276185008560731e+01,-1.714567630146692778e+01,-1.088219340942887925e+01,-1.488051427245601133e+00,1.127351205657871702e+01,2.766360872664633774e+01,4.593506905786657768e+01,6.236689776992852785e+01,7.362039605664858755e+01,7.904572581756377758e+01,8.117488151732075607e+01,8.419820542672749752e+01,9.137532896451446618e+01,1.036707618135018123e+02,1.200650182830561477e+02,1.388505767223032024e+02,1.585713248486071620e+02,1.783259251868217916e+02,1.976225610666442662e+02,2.160763835630482959e+02,2.331555668367706744e+02,2.481169531870308447e+02,2.602003443118036330e+02,2.689912643239823069e+02,2.746288052116038898e+02,2.777220399763704108e+02,2.790935429546728983e+02,2.795240544131465299e+02,2.795898977299030435e+02
